Species	Gene	StudyStatus	Model	SourceResponseID	TargetResponseID	WindowJudgmentCount	EntailmentCount	ContradictionCount	NeutralCount	SupportRatio	ContradictionRatio	JudgmentLogSHA256
Maize	Zm00001eb257830	uncharacterized	Claude	rep_2	rep_3	60	26	22	12	0.433333333333333	0.366666666666667	fecc5498349b32573b423ff6b5ab309342dbdbc151eddc4a1ac171d0a9a8819c
Maize	Zm00001eb257830	uncharacterized	Claude	rep_3	rep_1	64	19	28	17	0.296875	0.4375	fecc5498349b32573b423ff6b5ab309342dbdbc151eddc4a1ac171d0a9a8819c
Maize	Zm00001eb257830	uncharacterized	Claude	rep_3	rep_2	64	35	21	8	0.546875	0.328125	fecc5498349b32573b423ff6b5ab309342dbdbc151eddc4a1ac171d0a9a8819c
Maize	Zm00001eb287560	uncharacterized	Claude	rep_1	rep_2	71	21	36	14	0.295774647887324	0.507042253521127	bec6dca2dc2e5274f9356383a548d94a1ba3ebf6bcafd911d4b3f0a3d2855bdb
Maize	Zm00001eb287560	uncharacterized	Claude	rep_1	rep_3	71	25	35	11	0.352112676056338	0.492957746478873	bec6dca2dc2e5274f9356383a548d94a1ba3ebf6bcafd911d4b3f0a3d2855bdb
Maize	Zm00001eb287560	uncharacterized	Claude	rep_2	rep_1	50	23	20	7	0.46	0.4	bec6dca2dc2e5274f9356383a548d94a1ba3ebf6bcafd911d4b3f0a3d2855bdb
Maize	Zm00001eb287560	uncharacterized	Claude	rep_2	rep_3	50	14	26	10	0.28	0.52	bec6dca2dc2e5274f9356383a548d94a1ba3ebf6bcafd911d4b3f0a3d2855bdb
Maize	Zm00001eb287560	uncharacterized	Claude	rep_3	rep_1	51	19	22	10	0.372549019607843	0.431372549019608	bec6dca2dc2e5274f9356383a548d94a1ba3ebf6bcafd911d4b3f0a3d2855bdb
Maize	Zm00001eb287560	uncharacterized	Claude	rep_3	rep_2	51	11	28	12	0.215686274509804	0.549019607843137	bec6dca2dc2e5274f9356383a548d94a1ba3ebf6bcafd911d4b3f0a3d2855bdb
Maize	Zm00001eb334320	uncharacterized	Claude	rep_1	rep_2	32	6	20	6	0.1875	0.625	9e0e5116e2b1c5649e94305ef44b1a62ae1c7362675231e68de86dbcc442f80a
Maize	Zm00001eb334320	uncharacterized	Claude	rep_1	rep_3	32	10	17	5	0.3125	0.53125	9e0e5116e2b1c5649e94305ef44b1a62ae1c7362675231e68de86dbcc442f80a
Maize	Zm00001eb334320	uncharacterized	Claude	rep_2	rep_1	35	0	25	10	0	0.714285714285714	9e0e5116e2b1c5649e94305ef44b1a62ae1c7362675231e68de86dbcc442f80a
Maize	Zm00001eb334320	uncharacterized	Claude	rep_2	rep_3	35	4	24	7	0.114285714285714	0.685714285714286	9e0e5116e2b1c5649e94305ef44b1a62ae1c7362675231e68de86dbcc442f80a
Maize	Zm00001eb334320	uncharacterized	Claude	rep_3	rep_1	78	5	41	32	0.0641025641025641	0.525641025641026	9e0e5116e2b1c5649e94305ef44b1a62ae1c7362675231e68de86dbcc442f80a
Maize	Zm00001eb334320	uncharacterized	Claude	rep_3	rep_2	78	31	35	12	0.397435897435897	0.448717948717949	9e0e5116e2b1c5649e94305ef44b1a62ae1c7362675231e68de86dbcc442f80a
Maize	Zm00001eb337920	uncharacterized	Claude	rep_1	rep_2	56	27	23	6	0.482142857142857	0.410714285714286	432e0bab1ef9cc8ada7105874d1646e18d859602ffe1c80138ef50068dfa688d
Maize	Zm00001eb337920	uncharacterized	Claude	rep_1	rep_3	56	20	25	11	0.357142857142857	0.446428571428571	432e0bab1ef9cc8ada7105874d1646e18d859602ffe1c80138ef50068dfa688d
Maize	Zm00001eb337920	uncharacterized	Claude	rep_2	rep_1	53	9	31	13	0.169811320754717	0.584905660377358	432e0bab1ef9cc8ada7105874d1646e18d859602ffe1c80138ef50068dfa688d
Maize	Zm00001eb337920	uncharacterized	Claude	rep_2	rep_3	53	13	30	10	0.245283018867925	0.566037735849057	432e0bab1ef9cc8ada7105874d1646e18d859602ffe1c80138ef50068dfa688d
Maize	Zm00001eb337920	uncharacterized	Claude	rep_3	rep_1	59	15	34	10	0.254237288135593	0.576271186440678	432e0bab1ef9cc8ada7105874d1646e18d859602ffe1c80138ef50068dfa688d
Maize	Zm00001eb337920	uncharacterized	Claude	rep_3	rep_2	59	17	38	4	0.288135593220339	0.644067796610169	432e0bab1ef9cc8ada7105874d1646e18d859602ffe1c80138ef50068dfa688d
Maize	Zm00001eb355530	uncharacterized	Claude	rep_1	rep_2	44	17	18	9	0.386363636363636	0.409090909090909	7055a4ee6106225849da177450c05c5f9cecaad873763e9555a8b7035e0c102c
Maize	Zm00001eb355530	uncharacterized	Claude	rep_1	rep_3	44	14	17	13	0.318181818181818	0.386363636363636	7055a4ee6106225849da177450c05c5f9cecaad873763e9555a8b7035e0c102c
Maize	Zm00001eb355530	uncharacterized	Claude	rep_2	rep_1	62	24	27	11	0.387096774193548	0.435483870967742	7055a4ee6106225849da177450c05c5f9cecaad873763e9555a8b7035e0c102c
Maize	Zm00001eb355530	uncharacterized	Claude	rep_2	rep_3	62	17	27	18	0.274193548387097	0.435483870967742	7055a4ee6106225849da177450c05c5f9cecaad873763e9555a8b7035e0c102c
Maize	Zm00001eb355530	uncharacterized	Claude	rep_3	rep_1	48	29	14	5	0.604166666666667	0.291666666666667	7055a4ee6106225849da177450c05c5f9cecaad873763e9555a8b7035e0c102c
Maize	Zm00001eb355530	uncharacterized	Claude	rep_3	rep_2	48	20	21	7	0.416666666666667	0.4375	7055a4ee6106225849da177450c05c5f9cecaad873763e9555a8b7035e0c102c
Maize	Zm00001eb356500	uncharacterized	Claude	rep_1	rep_2	40	10	22	8	0.25	0.55	5071d48a0747f7864d80298ec9af5f06444790b271024c582da76bb4310ab11e
Maize	Zm00001eb356500	uncharacterized	Claude	rep_1	rep_3	40	7	25	8	0.175	0.625	5071d48a0747f7864d80298ec9af5f06444790b271024c582da76bb4310ab11e
Maize	Zm00001eb356500	uncharacterized	Claude	rep_2	rep_1	38	4	25	9	0.105263157894737	0.657894736842105	5071d48a0747f7864d80298ec9af5f06444790b271024c582da76bb4310ab11e
Maize	Zm00001eb356500	uncharacterized	Claude	rep_2	rep_3	38	9	22	7	0.236842105263158	0.578947368421053	5071d48a0747f7864d80298ec9af5f06444790b271024c582da76bb4310ab11e
Maize	Zm00001eb356500	uncharacterized	Claude	rep_3	rep_1	64	6	31	27	0.09375	0.484375	5071d48a0747f7864d80298ec9af5f06444790b271024c582da76bb4310ab11e
Maize	Zm00001eb356500	uncharacterized	Claude	rep_3	rep_2	64	26	24	14	0.40625	0.375	5071d48a0747f7864d80298ec9af5f06444790b271024c582da76bb4310ab11e
Maize	Zm00001eb362410	uncharacterized	Claude	rep_1	rep_2	83	35	32	16	0.421686746987952	0.385542168674699	c7eb2fe1bfdfec9b4aa122f405f5ca8847a9277ffc0d2c4eacc9142344985353
Maize	Zm00001eb362410	uncharacterized	Claude	rep_1	rep_3	83	27	28	28	0.325301204819277	0.337349397590361	c7eb2fe1bfdfec9b4aa122f405f5ca8847a9277ffc0d2c4eacc9142344985353
Maize	Zm00001eb362410	uncharacterized	Claude	rep_2	rep_1	62	28	23	11	0.451612903225806	0.370967741935484	c7eb2fe1bfdfec9b4aa122f405f5ca8847a9277ffc0d2c4eacc9142344985353
Maize	Zm00001eb362410	uncharacterized	Claude	rep_2	rep_3	62	17	28	17	0.274193548387097	0.451612903225806	c7eb2fe1bfdfec9b4aa122f405f5ca8847a9277ffc0d2c4eacc9142344985353
Maize	Zm00001eb362410	uncharacterized	Claude	rep_3	rep_1	55	25	22	8	0.454545454545455	0.4	c7eb2fe1bfdfec9b4aa122f405f5ca8847a9277ffc0d2c4eacc9142344985353
Maize	Zm00001eb362410	uncharacterized	Claude	rep_3	rep_2	55	29	14	12	0.527272727272727	0.254545454545455	c7eb2fe1bfdfec9b4aa122f405f5ca8847a9277ffc0d2c4eacc9142344985353
Maize	Zm00001eb400720	uncharacterized	Claude	rep_1	rep_2	50	13	21	16	0.26	0.42	43967fd762bb0c3b0bd1dce6947c124b26bfac86152fa2b8212a4623b2e280ba
Maize	Zm00001eb400720	uncharacterized	Claude	rep_1	rep_3	50	12	27	11	0.24	0.54	43967fd762bb0c3b0bd1dce6947c124b26bfac86152fa2b8212a4623b2e280ba
Maize	Zm00001eb400720	uncharacterized	Claude	rep_2	rep_1	42	9	30	3	0.214285714285714	0.714285714285714	43967fd762bb0c3b0bd1dce6947c124b26bfac86152fa2b8212a4623b2e280ba
Maize	Zm00001eb400720	uncharacterized	Claude	rep_2	rep_3	42	14	26	2	0.333333333333333	0.619047619047619	43967fd762bb0c3b0bd1dce6947c124b26bfac86152fa2b8212a4623b2e280ba
Maize	Zm00001eb400720	uncharacterized	Claude	rep_3	rep_1	49	9	36	4	0.183673469387755	0.73469387755102	43967fd762bb0c3b0bd1dce6947c124b26bfac86152fa2b8212a4623b2e280ba
Maize	Zm00001eb400720	uncharacterized	Claude	rep_3	rep_2	49	11	28	10	0.224489795918367	0.571428571428571	43967fd762bb0c3b0bd1dce6947c124b26bfac86152fa2b8212a4623b2e280ba
Maize	Zm00001eb409870	uncharacterized	Claude	rep_1	rep_2	57	25	19	13	0.43859649122807	0.333333333333333	b37604c9f0648dd9c68069d6154ca5e988ce7671fb090fee2eb16b6bdacc1b33
Maize	Zm00001eb409870	uncharacterized	Claude	rep_1	rep_3	57	28	19	10	0.491228070175439	0.333333333333333	b37604c9f0648dd9c68069d6154ca5e988ce7671fb090fee2eb16b6bdacc1b33
Maize	Zm00001eb409870	uncharacterized	Claude	rep_2	rep_1	41	10	19	12	0.24390243902439	0.463414634146341	b37604c9f0648dd9c68069d6154ca5e988ce7671fb090fee2eb16b6bdacc1b33
Maize	Zm00001eb409870	uncharacterized	Claude	rep_2	rep_3	41	16	19	6	0.390243902439024	0.463414634146341	b37604c9f0648dd9c68069d6154ca5e988ce7671fb090fee2eb16b6bdacc1b33
Maize	Zm00001eb409870	uncharacterized	Claude	rep_3	rep_1	59	17	29	13	0.288135593220339	0.491525423728814	b37604c9f0648dd9c68069d6154ca5e988ce7671fb090fee2eb16b6bdacc1b33
Maize	Zm00001eb409870	uncharacterized	Claude	rep_3	rep_2	59	22	27	10	0.372881355932203	0.457627118644068	b37604c9f0648dd9c68069d6154ca5e988ce7671fb090fee2eb16b6bdacc1b33
